DATE,CPI,GDP,FEDREV_mm_nom,PCE,FEDFUNDS,GFDEBTN,PSAVERT,REVOLSL,UNRATE,INFL
1930-01-01,,,4830.2,,,,,,,
1931-01-01,,,3979.2,,,,,,,
1932-01-01,,,2634.0,,,,,,,
1933-01-01,,,3260.0,,,,,,,
1934-01-01,,,3886.0,,,,,,,
1935-01-01,,,4531.0,,,,,,,
1936-01-01,,,5176.0,,,,,,,
1937-01-01,,,6201.0,,,,,,,
1938-01-01,,,7226.0,,,,,,,
1939-01-01,,,7113.0,,,,,,,
1940-01-01,,,6548.0,,,,,,,
1941-01-01,,,8712.0,,,,,,,
1942-01-01,,,14634.0,,,,,,,
1943-01-01,,,24001.0,,,,,,,
1944-01-01,,,43747.0,,,,,,,
1945-01-01,,,45159.0,,,,,,,
1946-01-01,,,39296.0,,,,,,,
1947-01-01,21.48,243.164,38514.0,,,,,,,
1947-02-01,21.62,,,,,,,,,
1947-03-01,22.0,,,,,,,,,
1947-04-01,22.0,245.968,,,,,,,,
1947-05-01,21.95,,,,,,,,,
1947-06-01,22.08,,,,,,,,,
1947-07-01,22.23,249.585,,,,,,,,
1947-08-01,22.4,,,,,,,,,
1947-09-01,22.84,,,,,,,,,
1947-10-01,22.91,259.745,,,,,,,,
1947-11-01,23.06,,,,,,,,,
1947-12-01,23.41,,,,,,,,,
1948-01-01,23.68,265.742,41560.0,,,,,,3.4,10.24208566108007
1948-02-01,23.67,,,,,,,,3.8,9.481961147086034
1948-03-01,23.5,,,,,,,,4.0,6.8181818181818175
1948-04-01,23.82,272.567,,,,,,,3.9,8.272727272727275
1948-05-01,24.01,,,,,,,,3.5,9.38496583143509
1948-06-01,24.15,,,,,,,,3.6,9.375000000000002
1948-07-01,24.4,279.196,,,,,,,3.6,9.761583445793963
1948-08-01,24.43,,,,,,,,3.9,9.062500000000005
1948-09-01,24.36,,,,,,,,3.8,6.654991243432573
1948-10-01,24.31,280.366,,,,,,,3.7,6.110868616324742
1948-11-01,24.16,,,,,,,,3.8,4.770164787510848
1948-12-01,24.05,,,,,,,,4.0,2.7338744126441714
1949-01-01,24.01,275.034,39415.0,,,,,,4.3,1.393581081081089
1949-02-01,23.91,,,,,,,,4.7,1.0139416983523382
1949-03-01,23.91,,,,,,,,5.0,1.7446808510638303
1949-04-01,23.92,271.351,,,,,,,5.3,0.41981528127624446
1949-05-01,23.91,,,,,,,,6.1,-0.41649312786339615
1949-06-01,23.92,,,,,,,,6.2,-0.9523809523809394
1949-07-01,23.7,272.889,,,,,,,6.7,-2.8688524590163906
1949-08-01,23.7,,,,,,,,6.8,-2.9881293491608694
1949-09-01,23.75,,,,,,,,6.6,-2.5041050903119846
1949-10-01,23.67,270.627,,,,,,,7.9,-2.632661456190856
1949-11-01,23.7,,,,,,,,6.4,-1.9039735099337782
1949-12-01,23.61,,,,,,,,6.6,-1.8295218295218347
1950-01-01,23.51,280.828,39443.0,,,,,,6.5,-2.082465639316951
1950-02-01,23.61,,,,,,,,6.4,-1.2547051442910946
1950-03-01,23.64,,,,,,,,6.3,-1.1292346298619806
1950-04-01,23.65,290.383,,,,,,,5.8,-1.128762541806033
1950-05-01,23.77,,,,,,,,5.5,-0.5855290673358451
1950-06-01,23.88,,,,,,,,5.4,-0.1672240802675698
1950-07-01,24.07,308.153,,,,,,,5.0,1.5611814345991604
1950-08-01,24.2,,,,,,,,4.5,2.109704641350211
1950-09-01,24.34,,,,,,,,4.4,2.4842105263157888
1950-10-01,24.5,319.945,,,,,,,4.2,3.5065483734685183
1950-11-01,24.6,,,,,,,,4.2,3.797468354430389
1950-12-01,24.98,,,,,,,,4.3,5.802626005929695
1951-01-01,25.38,336.0,51616.0,,,,,,3.7,7.954062101233507
1951-02-01,25.83,,,,,,,,3.4,9.402795425667087
1951-03-01,25.88,,,,,,,,3.4,9.475465313028758
1951-04-01,25.92,344.09,,,,,,,3.1,9.598308668076124
1951-05-01,25.99,,,,,,,,3.0,9.33950357593605
1951-06-01,25.93,,,,,,,,3.2,8.584589614740372
1951-07-01,25.91,351.385,,,,,,,3.1,7.644370585791441
1951-08-01,25.86,,,,,,,,3.1,6.859504132231406
1951-09-01,26.03,,,,,,,,3.3,6.943303204601485
1951-10-01,26.16,356.178,,,,,,,3.5,6.775510204081633
1951-11-01,26.32,,,,,,,,3.5,6.991869918699183
1951-12-01,26.47,,,,,,,,3.1,5.964771817453957
1952-01-01,26.45,359.82,66167.0,,,,,,3.2,4.215918045705281
1952-02-01,26.41,,,,,,,,3.1,2.2454510259388383
1952-03-01,26.39,,,,,,,,2.9,1.9706336939721854
1952-04-01,26.46,361.03,,,,,,,2.9,2.08333333333333
1952-05-01,26.47,,,,,,,,3.0,1.8468641785302058
1952-06-01,26.53,,,,,,,,3.0,2.313922097956041
1952-07-01,26.68,367.701,,,,,,,3.2,2.971825549980701
1952-08-01,26.69,,,,,,,,3.4,3.209590100541384
1952-09-01,26.63,,,,,,,,3.1,2.3050326546292657
1952-10-01,26.69,380.812,,,,,,,3.0,2.0259938837920535
1952-11-01,26.69,,,,,,,,2.8,1.4057750759878458
1952-12-01,26.71,,,,,,,,2.7,0.9066868152625689
1953-01-01,26.64,387.98,69608.0,,,,,,2.9,0.7183364839319519
1953-02-01,26.59,,,,,,,,2.6,0.681560015145777
1953-03-01,26.63,,,,,,,,2.6,0.9094353921940069
1953-04-01,26.69,391.749,,,,,,,2.7,0.8692365835222994
1953-05-01,26.7,,,,,,,,2.5,0.8689081979599562
1953-06-01,26.77,,,,,,,,2.5,0.9046362608367825
1953-07-01,26.79,391.171,,,,,,,2.6,0.4122938530734611
1953-08-01,26.85,,,,,,,,2.7,0.5994754589733988
1953-09-01,26.89,,,,,,,,2.9,0.9763424708974899
1953-10-01,26.95,385.97,,,,,,,3.1,0.9741476208317646
1953-11-01,26.85,,,,,,,,3.5,0.5994754589733988
1953-12-01,26.87,,,,,,,,4.5,0.599026581804568
1954-01-01,26.94,385.345,69701.0,,,,,,4.9,1.1261261261261288
1954-02-01,26.99,,,,,,,,5.2,1.504324934185779
1954-03-01,26.93,,,,,,,,5.7,1.126549004881715
1954-04-01,26.86,386.121,,,,,,,5.9,0.6369426751592286
1954-05-01,26.93,,,,,,,,5.9,0.8614232209737844
1954-06-01,26.94,,,,,,,,5.6,0.6350392230108394
1954-07-01,26.86,390.996,,,0.8,,,,5.8,0.26129152668906414
1954-08-01,26.85,,,,1.22,,,,6.0,0.0
1954-09-01,26.81,,,,1.07,,,,6.1,-0.29750836742284065
1954-10-01,26.72,399.734,,,0.85,,,,5.7,-0.8534322820037122
1954-11-01,26.78,,,,0.83,,,,5.3,-0.260707635009312
1954-12-01,26.77,,,,1.28,,,,5.0,-0.3721622627465628
1955-01-01,26.77,413.073,65451.0,,1.39,,,,4.9,-0.6310319227913945
1955-02-01,26.82,,,,1.29,,,,4.7,-0.6298629121896931
1955-03-01,26.79,,,,1.35,,,,4.6,-0.519866320089122
1955-04-01,26.79,421.532,,,1.43,,,,4.7,-0.26061057334326243
1955-05-01,26.77,,,,1.43,,,,4.3,-0.5941329372447091
1955-06-01,26.71,,,,1.64,,,,4.2,-0.8537490720118798
1955-07-01,26.76,430.221,,,1.68,,,,4.0,-0.372300819061794
1955-08-01,26.72,,,,1.96,,,,4.2,-0.48417132216015846
1955-09-01,26.85,,,,2.18,,,,4.1,0.14919806042522454
1955-10-01,26.82,437.092,,,2.24,,,,4.3,0.37425149700599336
1955-11-01,26.88,,,,2.35,,,,4.2,0.37341299477221007
1955-12-01,26.87,,,,2.48,,,,4.2,0.3735524841240247
1956-01-01,26.83,439.746,74587.0,,2.45,,,,4.0,0.22413149047440686
1956-02-01,26.86,,,,2.5,,,,3.9,0.14914243102162247
1956-03-01,26.89,,,,2.5,,,,4.2,0.37327360955580974
1956-04-01,26.93,446.01,,,2.62,,,,4.0,0.5225830533781283
1956-05-01,27.03,,,,2.75,,,,4.3,0.9712364587224563
1956-06-01,27.15,,,,2.71,,,,4.3,1.6473230999625523
1956-07-01,27.29,451.191,,,2.75,,,,4.4,1.9805680119581375
1956-08-01,27.31,,,,2.73,,,,4.1,2.208083832335329
1956-09-01,27.35,,,,2.95,,,,3.9,1.8621973929236497
1956-10-01,27.51,460.463,,,2.96,,,,3.9,2.572706935123047
1956-11-01,27.51,,,,2.88,,,,4.3,2.3437500000000098
1956-12-01,27.63,,,,2.94,,,,4.2,2.828433196873829
1957-01-01,27.67,469.779,79990.0,,2.84,,,,4.2,3.130823704808064
1957-02-01,27.8,,,,3.0,,,,3.9,3.499627699180943
1957-03-01,27.86,,,,2.96,,,,3.7,3.607288955001855
1957-04-01,27.93,472.025,,,3.0,,,,3.9,3.713330857779428
1957-05-01,28.0,,,,3.0,,,,4.1,3.588605253422119
1957-06-01,28.11,,,,3.0,,,,4.3,3.5359116022099477
1957-07-01,28.19,479.49,,,2.99,,,,4.2,3.2979113228288828
1957-08-01,28.28,,,,3.24,,,,4.1,3.551812522885399
1957-09-01,28.32,,,,3.47,,,,4.4,3.546617915904932
1957-10-01,28.32,474.864,,,3.5,,,,4.5,2.9443838604143897
1957-11-01,28.41,,,,3.28,,,,5.1,3.2715376226826556
1957-12-01,28.47,,,,2.98,,,,5.2,3.0401737242128117
1958-01-01,28.64,467.54,79636.0,,2.72,,,,5.8,3.5056017347307513
1958-02-01,28.7,,,,1.67,,,,6.4,3.237410071942441
1958-03-01,28.87,,,,1.2,,,,6.7,3.6252692031586564
1958-04-01,28.94,471.978,,,1.26,,,,7.4,3.6161833154314413
1958-05-01,28.94,,,,0.63,,,,7.4,3.357142857142862
1958-06-01,28.91,,,,0.93,,,,7.3,2.8459622909996467
1958-07-01,28.89,485.841,,,0.68,,,,7.5,2.4831500532103554
1958-08-01,28.94,,,,1.53,,,,7.4,2.3338048090523342
1958-09-01,28.91,,,,1.76,,,,7.1,2.083333333333333
1958-10-01,28.91,499.555,,,1.8,,,,6.7,2.083333333333333
1958-11-01,28.95,,,,2.27,,,,6.2,1.9007391763463537
1958-12-01,28.97,,,,2.42,,,,6.2,1.7562346329469618
1959-01-01,29.01,510.33,79249.0,306.1,2.48,,11.3,,6.0,1.2918994413407856
1959-02-01,29.0,,,309.6,2.43,,10.6,,5.9,1.0452961672473893
1959-03-01,28.97,,,312.7,2.8,,10.3,,5.6,0.34638032559749865
1959-04-01,28.98,522.653,,312.2,2.96,,11.2,,5.2,0.13821700069108206
1959-05-01,29.04,,,316.1,2.9,,10.6,,5.1,0.3455425017277051
1959-06-01,29.11,,,318.2,3.39,,10.5,,5.0,0.6918021445866457
1959-07-01,29.15,525.034,,317.8,3.47,,10.7,,5.1,0.8999653859466874
1959-08-01,29.18,,,320.2,3.5,,9.6,,5.2,0.8293020041465047
1959-09-01,29.25,,,324.2,3.76,,8.7,,5.5,1.1760636457973015
1959-10-01,29.35,528.6,,322.8,3.98,,9.4,,5.7,1.5219647180906304
1959-11-01,29.35,,,322.9,4.0,,10.1,,5.8,1.3816925734024255
1959-12-01,29.41,,,322.9,3.99,,11.0,,5.3,1.5188125647221309
1960-01-01,29.37,542.648,92492.0,323.6,3.99,,10.9,,5.2,1.2409513960703187
1960-02-01,29.41,,,325.3,3.97,,10.6,,4.8,1.4137931034482762
1960-03-01,29.41,,,330.2,3.84,,9.4,,5.4,1.5188125647221309
1960-04-01,29.54,541.08,,336.5,3.92,,8.4,,5.2,1.9323671497584496
1960-05-01,29.57,,,330.0,3.85,,10.4,,5.1,1.82506887052342
1960-06-01,29.61,,,330.1,3.32,,10.4,,5.4,1.7176228100309172
1960-07-01,29.55,545.604,,331.4,3.23,,10.4,,5.5,1.3722126929674174
1960-08-01,29.61,,,331.6,2.98,,10.3,,5.6,1.4736120630568874
1960-09-01,29.61,,,333.4,2.6,,10.0,,5.5,1.2307692307692288
1960-10-01,29.75,540.197,,335.4,2.47,,9.8,,6.1,1.3628620102214601
1960-11-01,29.78,,,335.4,2.44,,9.8,,6.1,1.4650766609880739
1960-12-01,29.81,,,331.3,1.98,,10.4,,6.6,1.360081604896289
1961-01-01,29.84,545.018,94388.0,332.2,1.45,,11.1,,6.6,1.600272386789237
1961-02-01,29.84,,,333.7,2.54,,11.1,,6.9,1.4620877252635147
1961-03-01,29.84,,,337.7,2.02,,10.4,,6.9,1.4620877252635147
1961-04-01,29.81,555.545,,337.6,1.49,,10.6,,7.0,0.9140148950575476
1961-05-01,29.84,,,339.9,1.98,,10.8,,7.1,0.913087588772403
1961-06-01,29.84,,,340.9,1.73,,11.5,,6.9,0.776764606551842
1961-07-01,29.92,567.664,,340.6,1.17,,12.0,,7.0,1.2521150592216617
1961-08-01,29.94,,,342.1,2.0,,11.7,,6.6,1.114488348530908
1961-09-01,29.98,,,344.4,1.88,,11.3,,6.7,1.2495778453225295
1961-10-01,29.98,580.612,,346.5,2.26,,11.7,,6.5,0.7731092436974805
1961-11-01,29.98,,,349.9,2.61,,11.6,,6.1,0.6715916722632614
1961-12-01,30.01,,,352.4,2.33,,11.6,,6.0,0.6709158000671012
1962-01-01,30.04,594.013,99676.0,353.2,2.15,,11.3,,5.8,0.6702412868632683
1962-02-01,30.11,,,354.0,2.37,,11.8,,5.5,0.904825737265414
1962-03-01,30.17,,,357.4,2.85,,11.6,,5.6,1.105898123324403
1962-04-01,30.21,600.366,,359.0,2.78,,11.7,,5.6,1.3418316001341903
1962-05-01,30.24,,,362.0,2.36,,11.1,,5.5,1.3404825737265367
1962-06-01,30.21,,,360.4,2.68,,11.5,,5.5,1.239946380697054
1962-07-01,30.22,609.027,,361.4,2.71,,11.6,,5.4,1.0026737967914343
1962-08-01,30.28,,,362.9,2.93,,11.4,,5.7,1.135604542418169
1962-09-01,30.42,,,368.8,2.9,,10.4,,5.6,1.4676450967311583
1962-10-01,30.38,612.28,,366.5,2.9,,11.3,,5.4,1.3342228152101354
1962-11-01,30.38,,,371.7,2.94,,10.4,,5.7,1.3342228152101354
1962-12-01,30.38,,,373.6,2.93,,10.3,,5.5,1.2329223592135867
1963-01-01,30.44,621.672,106560.0,374.4,2.92,,10.9,,5.7,1.3315579227696475
1963-02-01,30.48,,,373.4,3.0,,10.7,,5.9,1.2288276320159448
1963-03-01,30.51,,,375.0,2.98,,10.6,,5.7,1.1269472986410336
1963-04-01,30.48,629.752,,376.4,2.9,,10.7,,5.7,0.8937437934458774
1963-05-01,30.51,,,377.2,3.0,,10.9,,5.9,0.8928571428571532
1963-06-01,30.61,,,381.7,2.99,,10.5,,5.6,1.324064879179075
1963-07-01,30.69,644.444,,384.4,3.02,,10.1,,5.6,1.5552614162806169
1963-08-01,30.75,,,386.3,3.49,,10.2,,5.4,1.5521796565389658
1963-09-01,30.72,,,385.5,3.48,,11.0,,5.5,0.9861932938855922
1963-10-01,30.75,653.938,,386.0,3.5,,11.5,,5.5,1.2179065174456913
1963-11-01,30.78,,,389.4,3.48,,11.0,,5.7,1.316655694535886
1963-12-01,30.88,,,394.7,3.38,,10.7,,5.5,1.6458196181698488
1964-01-01,30.94,669.822,112613.0,396.8,3.48,,10.7,,5.6,1.64257555847569
1964-02-01,30.91,,,400.2,3.48,,10.4,,5.4,1.4107611548556422
1964-03-01,30.94,,,401.8,3.43,,12.1,,5.4,1.4093739757456563
1964-04-01,30.95,678.674,,402.8,3.47,,12.4,,5.3,1.5419947506561642
1964-05-01,30.98,,,408.4,3.5,,11.7,,5.1,1.5404785316289704
1964-06-01,31.01,,,411.4,3.5,,11.5,,5.2,1.3067624959163742
1964-07-01,31.02,692.031,,414.9,3.42,,11.2,,4.9,1.0752688172042955
1964-08-01,31.05,,,417.7,3.5,,11.1,,5.0,0.9756097560975632
1964-09-01,31.08,,,416.6,3.45,,11.8,,5.1,1.1718749999999982
1964-10-01,31.12,697.319,,419.6,3.36,,11.2,,5.1,1.2032520325203284
1964-11-01,31.21,,,416.4,3.52,,12.5,,4.8,1.3970110461338523
